principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
18.688755,40.342735,-5.0280614,1.111941,-1.606868,1.1641909,0.43926314,3.3359377,-0.42403233,3.5975766,Salix pulchra Cham.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.164,516.9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.31315297,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,80.56,-99.0,60.45,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.241,29.9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
12.535932,23.572514,-5.628668,1.299394,-0.07420732,-0.12093351,0.58275837,0.6468273,-0.1255729,-0.28308892,Salix pulchra Cham.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.834,333.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.88932872,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,85.06,-99.0,53.76,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.156,18.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-17.006262,5.6040673,-8.50086,2.0112371,-0.66634476,-0.13848384,0.5184352,0.19928247,-0.1376234,0.6376979,Salix richardsonii Hook.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.04,469.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.43057169,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,86.09,-99.0,57.04,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.237,27.5,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
14.899446,-31.077494,-12.574596,2.1372294,-0.3492314,-0.35132235,2.6810029,0.2542468,-0.43673557,0.55553764,Carex aquatilis Wahlenb.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.149,469.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.510063545,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,67.09,-99.0,40.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.095,14.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
21.926868,-16.11993,-11.075751,1.8798836,1.7204708,-1.6707827,2.2011318,-0.6665197,-0.27343246,1.2233577,Carex aquatilis Wahlenb.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.245,451.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.745283688,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,71.9,-99.0,54.88,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.114,15.9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
14.289531,-21.537218,-9.720879,1.3313116,1.7857254,-1.6097903,1.685609,1.8691218,-0.5090385,1.6980933,Carex aquatilis Wahlenb.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.093,456.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.812911004,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,67.83,-99.0,50.11,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.089,13.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-19.134823,9.410954,-4.412725,0.8863758,1.7406322,-1.4547024,1.5898625,1.2064446,-0.30199903,0.73788667,Salix pulchra Cham.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.968,504.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.4333707,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,118.33,-99.0,54.95,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.27,22.8,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
12.817453,20.39666,-3.5325694,0.7322924,0.69146544,-0.4040879,2.5423796,0.6134063,-0.29618195,-0.35214385,Salix glauca L.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.315,470.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,13.06518367,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,91.81,-99.0,58.73,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.196,21.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
11.547043,15.894193,-10.073301,1.8712008,-0.62267965,0.19163795,3.0181153,0.03681473,-0.28729948,0.48910043,Salix pulchra Cham.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.259,510.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.37621053,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,201.08,-99.0,47.75,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.465,23.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
49.13919,30.915884,-9.667861,0.9192002,0.56550306,0.3062428,9.862196,-0.48177716,-0.7823162,0.28086096,Vaccinium uliginosum L.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.346,527.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,14.67365814,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,215.04,-99.0,40.56,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.327,15.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
49.088684,36.01933,-5.054358,0.38602784,0.13401754,0.70431024,8.924529,-0.2527724,-0.697707,0.874733,Vaccinium uliginosum L.,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,17.119,515.8,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,36.15809862,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,331.9,-99.0,52.14,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.581,17.5,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
71.52023,34.249126,-3.0696568,0.8225078,-0.33885488,0.58331156,2.5640087,-2.0370522,0.04772176,-4.1472645,Salix alaxensis (Andersson) Coville,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.385,463.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.54246522,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,94.58,-99.0,57.01,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.204,21.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
46.24111,21.453909,-2.4693666,0.6858451,-0.9198561,0.8767619,2.10303,-0.07286741,-0.18257888,-4.1122203,Salix alaxensis (Andersson) Coville,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.688,478.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,13.70958753,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,98.06,-99.0,58.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.202,20.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.708851,-5.167014,-17.983572,-26.09692,6.1929536,8.038336,2.4096148,2.8672957,-2.4328747,2.7418957,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
28.314993,-6.25947,-22.842016,-9.102204,2.599396,8.09195,1.7716223,4.743369,0.1587548,0.6449399,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
26.391678,-13.322268,-21.955023,-18.27387,5.869224,10.683289,3.4022791,4.4222665,4.6312294,1.6048514,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
32.271687,-12.965454,-22.022459,-7.7601905,2.5435133,5.9482565,3.4614093,6.760545,3.864629,1.2938861,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
19.39843,-22.013393,-20.844128,2.09286,0.19853826,-0.4875386,3.3669055,5.088051,-0.86487144,-0.38421232,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
32.76245,-8.738989,-19.624283,0.44156542,0.32588944,0.23524106,3.9600308,3.1322463,-0.41464207,1.0281447,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
15.850941,6.5201173,-14.576014,-4.345338,3.129667,2.3983266,3.4432893,5.3565245,1.4572439,1.2342577,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
24.87671,-11.93699,-22.780365,0.1307141,0.81048083,1.4311755,3.0087848,4.190987,0.4135362,1.258614,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
20.44195,-0.0912168,-18.432901,-6.847892,1.9972099,3.612794,2.5176451,3.2134027,-1.2156175,0.2467956,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
25.049765,-3.4024947,-16.017155,-6.443185,1.5965308,2.9678106,5.8992248,4.802587,-0.10292063,0.74449223,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
15.68761,0.07004183,-18.132118,-4.671402,0.23877528,2.0096056,2.5229616,3.466226,-0.41879496,-0.36305925,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
41.731216,-23.080418,-18.968815,2.0393772,-1.024496,0.5245365,4.1339,3.833285,-0.7979084,-0.13472113,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
20.553307,-0.7058775,-19.7563,-9.280381,5.1417165,4.1816916,5.0195174,4.1923575,0.53263277,2.4737206,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
29.831272,0.9616773,-16.851519,1.656804,0.81873435,-0.70188206,2.4285889,4.842026,-0.8300273,-0.79333985,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
48.203762,-20.275501,-27.589193,2.62894,-1.7926912,1.4437242,3.475119,3.5596528,-0.5581067,0.12818582,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3.33972,-6.976701,-16.252892,0.017072484,0.6937872,0.7397867,2.0696971,5.362947,0.005814486,-0.80325395,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
34.46789,0.05086282,-20.1041,-3.9143965,1.9294761,4.258309,4.846975,4.5226426,-1.0516622,0.98588294,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.430373,-8.091903,-15.676893,-11.873114,6.341493,3.9311254,5.264148,3.5261455,2.1378865,2.5106308,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
38.910717,-17.551111,-23.78788,-2.2764583,1.5429982,3.3595254,4.8625154,5.1454372,-0.30843088,1.7729969,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
30.738817,-18.26047,-23.480759,-5.655794,2.1199055,3.0089629,5.504801,4.9733763,-0.8019825,1.6928015,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
29.128942,-14.559471,-14.551315,1.6530237,1.3813046,-1.2006423,3.3975337,2.015528,-0.61203593,-0.3440206,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-8.083084,-25.920935,-11.458542,1.4530407,1.5872942,-1.5743433,2.6016324,2.0222647,-0.5730226,-0.14667802,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
23.567915,-5.841714,-7.011612,-3.6567297,4.425685,-0.47989136,5.3793125,2.8343983,-2.1076386,-0.47264856,-99,5,Tundra,Proximal,SVC HR-1024i ,Seward Peninsula,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
