principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,latitude,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-49.744247,21.104597,-30.439089,-2.277443,-3.822555,-1.4874994,-2.7620957,0.18058038,-0.5300531,-2.4073663,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-37.15443,15.313192,2.5257654,21.335852,-8.618396,-4.3289585,1.6200503,3.0831597,1.591294,-0.31024,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-11.278621,-4.233672,-22.09634,1.6213762,-3.2076824,-3.1093059,-0.679271,1.0959244,0.13104673,-1.4448024,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-26.539782,4.1424637,-5.356497,1.7022228,-3.8943865,-3.2651289,0.98151994,-2.4332933,1.5869417,-0.5358242,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-37.023663,6.230273,-25.444704,-2.5626612,-2.7936985,-4.9511633,-1.8102864,0.58889776,3.3781815,-1.7068037,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-41.474342,22.7427,-11.082439,15.484118,-6.8897634,-0.78150284,0.3152367,2.0620298,-0.96151793,1.0259742,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-21.559937,-0.6478836,8.184419,15.771515,-6.5929823,-2.0324419,1.020862,2.498698,0.725805,0.5990559,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.644466,16.256216,-13.412787,9.335689,-6.025681,-2.0363092,0.593676,0.449186,0.87847733,0.7576866,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-26.149115,9.820146,-17.577646,5.7845063,-3.164316,-2.0850396,0.39559206,0.38609084,0.22212653,0.20081276,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-29.746675,2.8493435,-11.012565,2.04192,-3.7709274,-3.4014342,0.81421816,-2.7537782,1.0637817,-0.8846473,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-50.1332,19.360113,-29.689804,-3.1146498,-3.6764157,-1.4247469,-2.0806317,0.63510436,-1.5223887,-2.1473153,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-29.417034,-1.1931559,-9.098391,12.157575,-4.1500807,-1.4578763,0.50000274,0.46474764,-0.6480673,-0.24683721,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-41.56706,10.282657,-24.367285,-3.0047715,-2.624355,-4.603875,-0.7195563,-0.34889317,2.9720187,-1.7254735,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-28.213846,5.0976095,27.552465,29.147139,-9.701807,-6.229775,2.6706896,6.299609,0.37352875,-2.8139586,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-28.658014,7.3221793,0.6144563,-9.766665,2.8431768,-1.734779,2.53245,-2.4840817,2.7337348,-0.5248114,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-50.868793,21.084929,-25.698223,1.9046041,-5.4712305,-1.2069046,-1.5850714,0.44914943,-2.4387693,-0.37751573,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-30.094193,0.95321655,-8.628055,2.8889303,-4.583346,-2.815177,1.2466854,-2.5118067,-0.3275839,-0.099293806,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-39.312386,19.633602,6.0873723,24.35338,-9.049009,-2.8424203,1.9317425,4.732517,-0.5235574,-0.123195134,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-42.029644,17.951889,-28.42935,-0.34999415,-3.99036,-2.1195443,-0.892672,0.71827924,-2.0220034,-1.8160716,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-17.998276,-2.2754982,-22.801409,-4.9558873,1.3122027,-1.6437291,-0.385481,-0.88615304,-0.58258903,-2.2089305,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-19.516993,10.306625,-22.249949,-1.4189636,-1.7659701,-2.325866,-0.42950776,0.25119725,-0.6854915,-1.248602,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-20.253876,3.1551847,4.2069273,15.4708605,-5.6905646,-2.9950476,1.1438279,2.267785,0.5017376,-0.8465996,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-40.95729,22.301462,-26.958447,-1.7347354,-4.4906516,-1.886455,-1.75641,1.4156151,-1.248937,-1.4181257,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-25.027763,3.315032,0.6376816,14.654901,-5.749734,-2.7953262,1.8759713,1.7182719,-0.37593904,0.09337643,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-27.988638,7.925774,-0.51393586,0.34014407,-5.296837,-3.6168075,0.3935643,-0.69382334,2.182184,0.11196669,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-21.601067,11.40605,-19.16806,0.6242954,-3.5827436,-2.7408893,-0.56343585,0.65416175,0.13533689,-0.4076358,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-31.787762,17.264597,-2.461828,11.449695,-8.469453,-3.8878338,2.1263928,1.1592355,1.1366967,1.4763,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-56.069157,7.1529355,14.441722,25.614403,-7.571322,-1.316713,1.0416158,3.4243615,-0.49002656,-1.3823345,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-51.56414,12.277612,-27.555609,0.28685513,-2.6917198,-1.3492216,-1.3920972,-0.18118794,-1.1771103,-1.4327188,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-40.346947,20.34868,-28.797102,-4.361394,-4.027391,-3.737038,-2.0783944,1.6850312,0.625891,-2.9108334,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-46.12091,17.252485,3.9646664,21.863213,-7.7754273,-0.7899533,1.1466801,3.2727754,-1.1849657,-0.02923401,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-37.123257,12.202343,-18.631718,9.614169,-5.4865637,-2.3678823,0.19141023,0.8114169,0.7463036,0.4473413,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-34.606365,17.533302,13.77908,17.188568,-10.350409,-4.4934983,0.99979305,3.3727589,3.220597,-0.07797609,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-40.575397,3.2640467,21.40061,29.275246,-9.524634,-5.1864877,0.94547653,6.043718,1.4568862,-2.3597486,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-43.80585,0.175681,-14.918406,-0.7053378,-2.4473498,-3.9371152,-0.418461,-1.4444597,3.329045,-1.365725,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-45.438526,19.53029,-19.705235,8.369166,-5.3201146,-0.8361124,-0.56275606,0.7019259,-1.0884634,0.8281019,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-19.26336,4.8605304,-19.567772,4.5096784,-1.6525222,-1.0836322,0.51024985,-0.12811264,-1.5198528,-0.47632003,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-16.412384,-6.365123,-16.41324,-1.3921673,-2.1424925,-2.3688219,0.84893924,-0.6906551,0.16053657,-1.3478211,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-27.166843,19.295704,33.15955,26.411943,-12.362755,-8.643461,1.9204403,6.0151453,3.4749608,-3.2426443,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-29.535603,10.118451,-32.741184,0.09273944,-2.6183014,-2.6571152,-1.5677285,-0.89071137,0.9697775,-1.6420993,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-26.713877,13.279649,-21.23388,3.000942,-3.090253,-1.8610784,-0.27301356,-0.36090094,0.15350425,-0.40059936,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.32101,5.653027,-8.151708,-1.1604415,-3.9083543,-2.3520494,-0.24681288,-2.859476,1.2968168,-0.9811868,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-40.577824,19.262781,-7.2081795,16.630713,-7.2722545,-1.0277414,0.9378207,2.742384,-0.6328994,1.1857185,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-36.12263,16.615332,27.102694,23.348478,-9.761104,-6.23289,1.3760271,5.269006,4.0350695,-1.8070179,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-28.28921,0.7404515,-5.3916535,11.833062,-5.3211393,-1.3540682,0.8151225,0.601548,-0.51664776,0.3883879,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-32.81,0.7602985,5.888069,9.851728,-5.113756,-0.7647734,1.1954148,-2.1294641,0.2723717,0.16183455,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-33.522,7.236011,-26.408726,0.29075208,-3.24893,-0.36945385,-2.3098474,-0.6120009,-0.5745895,-1.6472864,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-47.923607,21.684523,-30.065798,-2.377581,-3.7865448,-0.6888777,-3.3112555,0.38132948,-0.563175,-1.7283351,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-21.261011,4.7579303,15.224237,8.27325,-6.8612127,-3.3465745,2.3766654,-1.7930347,1.708458,0.123457015,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-33.848732,13.856669,-26.387115,1.9196352,-3.037311,-1.3000724,-1.0704366,0.20463407,-0.62588924,-0.6585317,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-18.662758,-3.2625804,-20.878778,2.1885374,-2.4997954,-1.545828,-0.30696392,-0.21079879,-0.0015773884,-1.1612934,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-40.65495,24.836746,-7.315921,17.969494,-8.638013,-1.6115063,0.79098386,3.3093307,-0.42336616,1.4105523,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-31.925306,4.882202,-3.5942233,2.1618552,-3.960749,-3.5908623,0.7882373,-2.3819487,1.2072493,-1.0990381,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-27.039286,1.7722563,16.881207,22.519245,-7.5568132,-2.9755914,1.7881454,3.8234777,0.8186884,-1.0435648,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-30.582195,6.9280205,-33.22821,-2.8052864,-0.9233156,-2.7975118,-1.8130008,0.50669813,0.69466424,-3.0170593,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-38.970108,21.968159,-25.92232,4.766752,-4.8798523,-0.9942307,-0.62379134,0.7670178,-1.9924456,-0.46949974,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-33.38686,-2.4481094,-20.408066,8.7313595,-3.6395848,-0.9210558,-0.29165602,-0.23675258,-1.2328022,-0.43282732,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-32.097904,-4.1182065,5.738247,15.685577,-6.8057947,-2.8551326,2.7671447,-1.9644884,1.1402527,-0.34241405,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-38.184475,-6.8307977,10.484801,10.176947,-5.304759,-0.71293896,1.8890282,-2.8067274,0.94736296,0.2548339,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-50.0306,18.095467,-29.647352,-3.8870485,-2.9056718,-1.1837159,-2.823924,-0.07875583,0.2762985,-2.8000433,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-28.033123,3.0719981,17.193403,25.552837,-7.916977,-4.6104403,1.6939943,4.701898,1.5767932,-1.7940798,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-41.294186,19.57248,-10.716093,15.567292,-7.0395503,-1.3464508,0.7287425,2.163334,-0.3407204,1.2214057,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-17.257618,5.4544535,-27.840725,-4.0656075,-2.314366,-4.3423514,-0.1738528,-0.8012601,2.7945547,-2.0192807,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-27.897766,-7.2621636,12.173995,7.666011,-4.833081,-0.552514,1.8090365,-3.2443428,1.7749584,0.72028786,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-45.580822,24.361982,-21.833208,3.8303356,-6.3077416,-0.5067,-1.1003913,0.22249568,-0.90539587,0.41649142,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-24.154451,1.255179,5.040232,6.33361,-6.1936765,-3.4159856,2.7231946,-2.7456212,2.1565049,1.1280243,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-28.371641,-2.6583242,-6.0300536,1.446287,-4.362238,-3.776901,0.52496606,-2.005007,3.548261,-0.5754107,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-27.705893,7.1330137,-23.323576,-2.5281618,-2.0179465,-3.3943822,-0.6253001,-0.2986505,2.3205826,-0.9053668,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-26.21137,20.666754,23.361311,20.95597,-11.995294,-7.3829064,3.0404801,3.9556172,3.7789905,-1.0509021,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-27.403515,-2.588419,-16.883972,6.5177217,-3.3314795,-1.428544,0.092115834,-0.4302803,-0.57733625,-0.2992568,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-37.79607,-1.0221838,-8.715984,1.3137738,-3.9990075,-4.1312556,-0.40388283,-1.4215429,3.279936,-0.7984532,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-23.765924,-1.3008277,-13.548735,0.60052925,-2.6262424,-1.729072,-0.009296193,-0.30242997,1.1754142,-0.38336936,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-44.035667,19.195665,-29.565632,-3.2680209,-2.897612,-1.9862627,-2.019824,0.3583434,0.09118661,-2.356812,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-46.382595,0.7154719,33.709476,27.281338,-7.2274275,-4.966064,0.63454103,4.42434,1.5039798,-3.8851578,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-24.63948,-2.4891174,-4.5884795,12.204502,-4.6610155,-1.2396059,1.2963504,0.5601603,-0.22895083,0.24018453,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-43.643482,17.82482,4.8302183,22.55871,-8.667225,-1.5991112,1.0708631,3.8183587,-0.522744,-0.08111678,9.28,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.630093,2345.3645,349.6089,63.548874,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
