0,1,2,3,4,Species,dataset,LandCover,Tool,Sensor,Site,Longitude,Latitude,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-0.7271626,-0.41416395,0.0041552186,0.36493516,0.0008569658,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.00045145,0.036299328,-99.0,-99.0,0.000470718,0.037848581,6.384145856,513.3244349,0.301444776,24.23800656,11.79411282,0.899208312,1.466516471,117.916908,67.48274395,4.844641604,0.000124128,0.009980664,14.24203016,2.771300676,222.829551,141.6347997,1.761492651,0.000812359,0.065318633,-99.0,124.3686336,-99.0,53.39683557,2.223067024,178.748207,0.051312683,4.12585401,0.00526994,0.42373547,0.297460981,23.91768503,4.598057322,369.7119755,0.802505778,64526.38053,0.020362852,1.63729804,0.124003484,9.97063975,-99.0,-99.0,0.43850035,35.2581143,4.159556972,334.4538612,0.017088899,1.37405217,0.035315847,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.6544397,-0.582654,0.0016783471,-0.91778064,0.0008366988,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.000237712,0.02785516,-99.0,-99.0,0.000412169,0.04829821,4.230700547,495.7555271,0.180252272,21.12204805,7.912881724,0.999854384,1.028069047,120.469626,41.43110998,4.858095197,6.5e-05,0.007622519,14.97188228,1.439321277,168.66036,51.29138492,0.4377127,0.000511326,0.059917443,-99.0,85.33844437,-99.0,63.69869783,0.40651139,47.6352,0.027405227,3.21135772,-99.0,-99.0,0.183581364,21.51215257,1.205087116,141.2126885,0.379980109,44526.25218,0.020194303,2.36637813,0.139864444,16.38938289,-99.0,-99.0,0.375757573,44.03145327,0.829329544,97.18123527,0.014108374,1.65322607,0.014600522,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
1.2362418,0.28265023,-0.009395106,-2.8959084,0.0067700353,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,4.39e-05,0.008993739,2.191927071,449.3226711,0.037464316,7.67980233,6.742886229,1.17727126,1.406242036,288.26526,33.40357169,5.782788808,2e-05,0.004090081,9.233110688,1.487148903,304.850342,-99.0,-99.0,0.000321388,0.065881233,-99.0,48.7829173,-99.0,65.4310115,0.228800948,46.901859,0.013951569,2.85992911,-99.0,-99.0,0.1062517,21.78051377,-99.0,-99.0,0.131800853,27017.82929,0.010331772,2.11790776,0.113400454,23.24593534,-99.0,-99.0,-99.0,-99.0,0.379465445,77.786542,0.012793831,2.62260475,0.01156623,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.19780636,-1.5999479,0.0015271385,0.9628389,0.009315655,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.000386314,0.032052494,-99.0,-99.0,0.000478518,0.039702665,6.213999695,515.5754218,0.038068758,3.15856401,10.50775928,0.923626533,3.048097053,252.900547,57.28040465,4.673705056,7.89e-05,0.006547428,14.21740216,5.479046176,454.596344,23.17751336,0.27934819,0.000610779,0.050676309,-99.0,120.5255222,-99.0,54.15977743,2.798620959,232.201521,0.030376031,2.52029863,0.002096664,0.173960159,0.299094119,24.81583262,2.162221832,179.3994992,0.975356882,80925.33962,0.016646641,1.38117145,0.133876972,11.10776947,-99.0,-99.0,0.632051995,52.44134051,1.530169837,126.9581587,0.016368653,1.35810678,0.015554324,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-2.084745,-1.7371526,0.005883737,1.2288816,0.007798667,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.000703648,0.063158485,-99.0,-99.0,0.000604802,0.054286212,5.954645938,534.4812764,0.188117235,16.88515841,9.096827007,0.845424345,1.399204794,125.590803,49.11242945,3.532277322,8.99e-05,0.008069697,15.59915995,4.90906164,440.630989,99.22542241,1.105468582,0.00066241,0.05945702,-99.0,111.4098136,-99.0,58.37512306,3.005775219,269.794475,0.031429931,2.8211097,0.002798491,0.25118888,0.278951295,25.03830549,2.869518467,257.5642463,0.641638958,57592.67853,0.018229835,1.63628625,0.117447283,10.54191536,-99.0,-99.0,0.64215399,57.63890716,2.227364476,199.9253391,0.01301678,1.16836926,0.030561587,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.31819105,-0.85664594,0.002528273,0.34930992,0.003432488,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000114735,0.021507191,2.458094398,460.77164,0.026718777,5.0084548,5.723332648,1.085621603,1.43672049,269.314334,25.8718958,4.928410892,3.39e-05,0.006352631,-99.0,1.450998281,271.990717,3.02367124,0.016130483,0.000344774,0.064628164,-99.0,53.34734572,-99.0,-99.0,0.176101276,33.010316,0.009818575,1.84049924,-99.0,-99.0,0.118384971,22.19135176,0.500017222,93.72860369,0.149397059,28004.5908,0.00931056,1.74527154,0.155331652,29.11703485,-99.0,-99.0,0.03781863,7.08913058,0.462198592,86.63947311,0.011747647,2.20210527,0.006333098,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.18672323,0.24998689,0.0045759003,1.1226051,0.0010447698,-99,38,Shrubland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.000171697,0.017314712,-99.0,-99.0,0.000293965,0.029644717,4.844516788,488.5424522,0.11165934,11.26022062,10.88238081,1.043171368,1.917941504,193.413685,51.5476663,5.348472578,6.88e-05,0.006934001,17.87074676,1.636604256,165.042396,22.34810464,0.221609745,0.000608867,0.061400815,-99.0,99.16265753,-99.0,64.48138998,0.515120615,51.947036,0.037344547,3.76598888,0.000205511,0.020724679,0.287330733,28.97569912,1.901791173,191.7850147,0.463938708,46785.6267,0.022596926,2.27877373,0.120430862,12.14477955,-99.0,-99.0,0.284736937,28.71412927,1.617054236,163.0708854,0.021457284,2.16384722,0.018672827,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-1.1861455,-0.14226532,0.0012420109,-1.7414528,-0.0023829194,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000283283,0.024402578,5.458570488,470.2128266,0.121040917,10.42672106,9.853675779,1.349565742,3.953008113,340.520494,45.7504533,6.513168121,4.79e-05,0.004126621,33.86122502,6.088791046,524.501361,-99.0,-99.0,0.000633202,0.054545361,-99.0,116.0872307,-99.0,74.03498923,2.123253205,182.90153,0.029538626,2.54451981,-99.0,-99.0,0.173985033,14.98743939,1.294953919,111.5500741,0.389865243,33583.818,0.01139076,0.98122422,0.175478458,15.11608617,-99.0,-99.0,0.123298357,10.62118168,1.171655562,100.9288924,0.02065422,1.77919831,0.013044355,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.26241827,-0.7911141,0.002440744,0.2976272,0.0031257225,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000575412,0.074086152,3.654941739,470.585578,0.169593447,21.83570519,9.332022556,1.060637842,1.018723326,131.163925,48.03368756,5.567567802,6.58e-05,0.008466687,10.69759097,1.787459371,230.141179,25.84829152,0.200758383,0.000525563,0.067667978,-99.0,77.66795052,-99.0,57.9672496,0.22043352,28.381529,0.03452292,4.44493766,-99.0,-99.0,0.221249379,28.48657358,0.857655633,110.4259385,0.199826446,25728.30172,0.014278888,1.83845302,0.136885545,17.62445691,-99.0,-99.0,0.3278011,42.20545261,0.529854533,68.22048593,0.013124218,1.68978555,0.017989278,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.48173165,0.7197163,0.005528331,0.44688416,-0.0041542724,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.000222004,0.028303728,-99.0,-99.0,0.000101743,0.012971403,3.770708333,480.7357454,0.073190876,9.33126276,7.528320444,-99.0,1.791943487,228.458744,32.09445948,-99.0,4.21e-05,0.005368221,-99.0,2.791532061,355.898449,23.05045538,0.180799004,0.000483791,0.061679591,-99.0,78.43619638,-99.0,-99.0,0.943660975,120.309375,0.019797884,2.52407492,-99.0,-99.0,0.17170496,21.89103598,0.935597381,119.2813298,-99.0,-99.0,0.018097953,2.30734711,0.150173448,19.14593707,-99.0,-99.0,0.096514514,12.3048438,0.839082866,106.976486,0.017326162,2.20894982,0.01712988,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
0.09077072,-0.9559573,0.0008722339,0.012611866,0.004582498,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.000570964,0.048422828,-99.0,-99.0,0.000356717,0.030252762,6.170403748,523.3054468,0.052314426,4.43673142,11.57471952,0.964183814,2.499074639,211.94389,64.90608885,5.210580554,8.48e-05,0.007189183,12.4400987,4.785166271,405.824915,24.55370241,0.28951783,0.000640723,0.05433906,-99.0,117.9120872,-99.0,51.34923968,2.557323562,216.883919,0.028425659,2.41075025,0.002411967,0.204556342,0.340095656,28.84315461,2.296844471,194.7929619,0.82866243,70277.98846,0.025171782,2.13479231,0.15248902,12.93243328,-99.0,-99.0,0.573373439,48.62719785,1.723471031,146.165764,0.022480538,1.90655075,0.022025156,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.04283762,-0.85510004,0.0019376851,0.45308113,0.0043705814,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.00040472,0.061779087,3.093112241,472.1528092,0.142020461,21.67892873,8.424190688,1.122054734,0.980611484,149.686927,46.71208387,5.744051749,5.99e-05,0.009139823,8.68804469,1.318453393,201.257318,30.32222906,0.198643439,0.000472434,0.072115397,-99.0,65.51082998,-99.0,57.14957395,0.115873897,17.687747,0.029722181,4.53698737,-99.0,-99.0,0.211006271,32.20937219,0.883902697,134.9246677,0.244034454,37251.0093,0.013887783,2.1199217,0.124632639,19.02473821,-99.0,-99.0,0.239485999,36.55670361,0.644416697,98.36796408,0.013088374,1.99789469,0.021154818,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-1.5654216,0.38463688,0.004062444,-1.2644475,-0.005637644,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,7.42e-05,0.010342842,3.296450218,459.2561158,0.029854823,4.15932569,7.671332496,0.9764891,1.934672461,269.53544,38.09607632,4.610680888,4.02e-05,0.005597386,9.496099126,3.382810667,471.287714,-99.0,-99.0,0.000444046,0.06186374,-99.0,71.77803636,-99.0,56.59973208,1.080775465,150.571891,0.012447641,1.73418529,-99.0,-99.0,0.198195109,27.61222221,0.783020621,109.0891672,0.177047714,24666.00134,0.013485974,1.87884405,0.13370773,18.62794483,-99.0,-99.0,0.058297493,8.12191253,0.724723128,100.9672547,0.018140121,2.52725238,0.018365175,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.6582997,0.5781758,0.0061392095,0.98856425,-0.001954206,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000166291,0.021724819,3.465916959,452.7988365,0.031742655,4.14696529,7.604260097,0.957540516,1.817629338,237.461099,38.06785321,4.426949597,5.3e-05,0.006928285,8.516318126,3.0634894,400.224371,-99.0,-99.0,0.000485717,0.063455635,-99.0,76.54429914,-99.0,52.47697214,0.814499838,106.408948,0.014241727,1.8605862,-99.0,-99.0,0.229564493,29.99106343,0.906892785,118.4794681,0.112269643,14667.27683,0.013292526,1.73657943,0.14622895,19.1038329,-99.0,-99.0,0.130731109,17.07914374,0.776161676,101.4003244,0.016866719,2.20352382,0.015141766,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-1.0867112,0.4118905,0.00157168,-1.6524416,-0.0040111,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000205572,0.016496935,5.994303031,481.0359291,0.131421768,10.54644585,10.78187024,1.319755508,3.839052706,308.079568,53.86622251,6.533256557,5.05e-05,0.004050519,34.12496237,6.098083552,489.364197,13.86379831,0.172760085,0.00071186,0.057125924,-99.0,124.6123765,-99.0,72.9277571,2.048751623,164.409963,0.03040826,2.44022789,-99.0,-99.0,0.216352167,17.36201279,1.546001012,124.0648044,0.484311863,38865.4704,0.015846009,1.27162403,0.190288159,15.2704061,-99.0,-99.0,0.091629235,7.3531408,1.454371777,116.7116636,0.025448415,2.04220609,0.015645878,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.4482634,-1.2065514,0.0024219323,0.5779116,0.0057753017,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.000267289,0.025392122,-99.0,-99.0,0.000475294,0.045152252,5.434334479,516.2544002,0.031630846,3.00488747,10.46912595,1.125031227,3.036725548,288.484806,58.37912167,5.792051033,0.000107802,0.010241055,15.27272661,5.489692411,521.513329,61.78743943,0.650403391,0.00054129,0.051421812,-99.0,105.2646617,-99.0,59.19779484,2.374360248,225.561001,0.02184209,2.07496894,0.001493435,0.141874314,0.299736951,28.47460351,1.450405181,137.7865238,0.34694048,32958.87471,0.01541311,1.46422452,0.188019738,17.86161997,-99.0,-99.0,0.455153494,43.2389642,0.995251688,94.5475596,0.017463117,1.65897238,0.014758398,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-1.1126821,-0.5511863,0.0018078457,-1.4634193,-0.0017519144,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000341891,0.023954683,6.631210607,464.6170159,0.128637249,9.01299298,12.01590743,1.463831426,5.091655475,356.747797,59.9159009,7.51013977,5.43e-05,0.003802741,37.78054514,7.810588972,547.250382,-99.0,-99.0,0.000774759,0.054283626,-99.0,142.7242305,-99.0,71.98873861,2.438783805,170.873845,0.037435883,2.62295217,-99.0,-99.0,0.206165319,14.44501174,1.244039153,87.16383676,0.376324741,26367.26362,0.01166549,0.81734478,0.217827835,15.26214815,-99.0,-99.0,0.127317927,8.92055446,1.116721226,78.2432823,0.024364128,1.70707718,0.012211818,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.30712748,0.46957922,0.004775555,0.5053265,-0.0024968938,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000194951,0.021998437,4.247845523,479.3311831,0.046139505,5.2064284,8.067301979,1.04270063,2.021708334,228.131612,36.21088792,4.592509436,5.74e-05,0.006479773,9.645511967,2.554486246,288.25081,15.78291629,0.139868618,0.000501916,0.056636682,-99.0,88.62026241,-99.0,51.4419404,0.869080594,98.067933,0.018210915,2.05493804,-99.0,-99.0,0.204296156,23.0529848,1.160074064,130.9039301,-99.0,-99.0,0.016956112,1.91334478,0.166367737,18.77310358,-99.0,-99.0,0.198731682,22.4250839,0.961342382,108.4788462,0.016659528,1.87987796,0.014758935,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
1.3301115,2.1109917,0.0046447935,1.7787821,-0.003549004,-99,38,Crops,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.00017541,0.026415621,3.151913063,474.6571027,0.12997792,19.57380862,9.175294619,1.201525528,1.161790666,174.957932,42.65402356,5.468437818,5.54e-05,0.008345707,20.87729196,1.176805321,177.219039,36.10098692,0.239724996,0.000499085,0.075158937,-99.0,66.4040008,-99.0,75.49512899,-99.0,-99.0,0.021239591,3.19854091,-99.0,-99.0,0.170361205,25.65526213,0.871117188,131.1844434,0.263968552,39751.90476,0.017125127,2.57893005,0.167087865,25.16231903,-99.0,-99.0,0.12883953,19.40237457,0.742277659,111.7820688,0.016740618,2.52102549,0.014654179,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.10084295,-0.64323616,0.0026987768,0.7708843,0.004176629,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,6.61e-05,0.006976483,-99.0,-99.0,0.000494899,0.052246141,4.74775616,501.217332,0.011183516,1.18063609,10.76740657,1.196104995,2.492585402,263.140516,58.42310111,6.528964041,0.00010501,0.011085833,13.71240656,4.608273856,486.492282,60.72105656,0.575177177,0.000527349,0.055671857,-99.0,94.72450087,-99.0,59.14641491,1.809058057,190.981007,0.02068917,2.18414135,0.000862245,0.091026639,0.322233312,34.01794776,1.381010492,145.7923219,0.264004414,27870.76328,0.014867451,1.56954653,0.203224007,21.45421775,-99.0,-99.0,0.459490483,48.50809232,0.921520009,97.28422958,0.015162081,1.60065035,0.016397236,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.35974884,-0.28909183,0.0041011884,1.1833382,0.0037928075,-99,38,Shrubland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,0.000302261,0.035064771,-99.0,-99.0,0.000223922,0.025976761,4.33166911,502.5096594,0.100204265,11.62452852,10.78424696,1.187376431,1.424809393,165.289745,54.64155671,6.333113342,5.6e-05,0.006497342,14.19820661,1.240319894,143.887428,26.71547019,0.230289259,0.000488037,0.056616295,-99.0,86.20071333,-99.0,62.77199246,0.44079904,51.136356,0.030130116,3.49534414,-99.0,-99.0,0.2220195,25.75610933,1.658598624,192.4112411,0.496567555,57605.9682,0.019602376,2.27403871,0.114314799,13.26146784,-99.0,-99.0,0.253804963,29.44348754,1.404793661,162.9677536,0.018472275,2.14293756,0.018381614,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.3914647,0.99137187,0.0063997647,1.3418934,-0.0020719357,-99,38,Crops,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000260407,0.054044152,2.211161229,458.8981093,0.187739722,38.96296771,10.8358582,1.38988132,0.549938896,114.132754,57.60119635,6.864070966,3.77e-05,0.007831029,24.5359373,0.170518527,35.38893,30.81342966,0.148471871,0.000394593,0.081892623,-99.0,48.18414337,-99.0,82.69695976,-99.0,-99.0,0.036963697,7.67134051,-99.0,-99.0,0.12517068,25.97756679,0.654811597,135.8977355,0.188092112,39036.1016,0.010862243,2.2543189,0.076141033,15.80209329,-99.0,-99.0,0.088025649,18.26859267,0.566785948,117.6291428,0.012568218,2.60837215,0.020392745,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
0.31194735,1.4999139,0.0058261836,1.6290436,-0.0024609892,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000121007,0.014575928,3.817006046,459.7781024,0.032006592,3.85535945,9.878260397,1.063857555,2.16650191,260.96635,52.0776089,5.486765447,6.43e-05,0.007743375,10.56088306,3.623840253,436.510285,-99.0,-99.0,0.000564053,0.067943087,-99.0,83.01843924,-99.0,55.84225342,1.201254136,144.697268,0.013294129,1.60134648,0.0006807,0.081993825,0.293725315,35.38073196,0.973999991,117.323332,0.169035301,20361.17546,0.017032319,2.05163089,0.180630835,21.75791752,-99.0,-99.0,0.081250132,9.78699826,0.892749859,107.5363337,0.024035841,2.89524123,0.021288327,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
0.16518497,0.44474554,0.0034993826,0.26390815,-0.0026059507,-99,38,Crops,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,7.23e-05,0.015832419,2.08872255,457.4048984,0.078107986,17.10470137,8.938029087,1.437651691,1.104497913,241.871643,48.66376947,7.793404808,3.37e-05,0.007378332,10.27555565,0.50269289,110.083644,-99.0,-99.0,0.000379946,0.083203659,-99.0,45.66463012,-99.0,69.22379821,-99.0,-99.0,0.019797181,4.33534255,-99.0,-99.0,0.13245457,29.00594398,-99.0,-99.0,0.084966515,18606.63592,0.013994522,3.06463043,0.141944063,31.08402782,-99.0,-99.0,-99.0,-99.0,0.529815217,116.0231049,0.015852868,3.47158581,0.013797728,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-1.0876505,-1.6114359,0.0017370717,-0.22273183,0.007524064,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000472133,0.0460394,5.038290882,491.301897,0.19085909,18.61135756,10.95530676,1.119142665,1.99423904,194.465434,61.85283975,5.791146373,9.56e-05,0.009323301,15.14139634,3.387024845,330.280996,61.76541763,0.633403092,0.000655956,0.063964615,-99.0,102.549795,-99.0,59.6426059,1.639503289,159.873873,0.032998523,3.21780483,0.002045987,0.19951157,0.266590624,25.99621228,2.04869806,199.7759293,0.442489654,43148.76043,0.01481182,1.44435396,0.166236165,16.2102874,-99.0,-99.0,0.44295104,43.1937519,1.605747019,156.5821774,0.014872534,1.45027442,0.02355683,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.27196026,-0.6647918,-0.0024313,-2.0548553,0.001714956,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000250412,0.020960189,5.517679278,461.8460432,0.128107009,10.72293479,11.44074231,1.558987877,3.978388613,333.002871,56.98504504,7.801715238,3.93e-05,0.003291569,35.4148981,6.21907231,520.55471,-99.0,-99.0,0.000714923,0.059841179,-99.0,119.4700996,-99.0,74.16966761,1.889759774,158.178472,0.025201591,2.10944759,-99.0,-99.0,0.165102496,13.8195663,-99.0,-99.0,0.422540427,35367.88104,0.013344565,1.11697948,0.227415625,19.03535908,-99.0,-99.0,-99.0,-99.0,0.980575991,82.077105,0.021944315,1.83680392,0.01093289,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.039031982,-0.70070636,0.0017195232,0.09696865,0.0031432891,-99,38,Shrubland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000484767,0.0534164,4.611775129,508.1705923,0.211630582,23.31953214,10.57355174,1.187933773,1.088157924,119.903907,57.61312725,6.292661363,0.000100727,0.011099137,14.00603147,2.089795062,230.274106,52.97837588,0.480792002,0.000585788,0.064547836,-99.0,90.75249924,-99.0,60.68793936,0.976813905,107.634932,0.036821538,4.05735797,-99.0,-99.0,0.309113302,34.06113376,1.755477804,193.4357531,0.334516545,36860.31213,0.020573649,2.26700631,0.145405923,16.02225001,-99.0,-99.0,0.384986157,42.42154873,1.370491647,151.0142044,0.019931942,2.19629678,0.025157284,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-0.37815952,-0.040907145,0.0037007998,0.04981947,-0.0014390321,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,9.53e-05,0.012531068,3.452389822,453.8789533,0.034240328,4.50150907,8.478283607,1.289268935,2.050001144,269.50965,41.13478172,6.269263717,4.45e-05,0.005852931,10.45054056,3.379626189,444.31286,-99.0,-99.0,0.000480836,0.063214598,-99.0,76.0641091,-99.0,57.52736342,1.076675009,141.548363,0.015352251,2.01833046,-99.0,-99.0,0.23059493,30.31586548,0.79927412,105.079009,0.168554201,22159.49186,0.014041527,1.84601216,0.137156516,18.03169955,-99.0,-99.0,0.07177502,9.43612187,0.7274991,95.64288708,0.020924199,2.7508636,0.017115905,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
-1.2398987,-1.7097967,0.0036292854,0.93519354,0.008501561,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.241356,47.128228,-99.0,-99.0,-99.0,-99.0,0.000455204,0.065456635,3.372553655,484.9604152,0.181923708,26.15993877,9.767248175,1.275230063,1.113107177,160.060587,50.83860874,6.507121408,5.16e-05,0.007417727,13.84990428,1.476941626,212.3786,41.46103498,0.288331915,0.000440517,0.063344661,-99.0,69.54286472,-99.0,66.57553229,0.088498674,12.725773,0.044099139,6.34128883,-99.0,-99.0,0.236033295,33.94069194,0.855130436,122.9645111,0.244063485,35095.40275,0.015225728,2.18940188,0.06934542,9.97160826,-99.0,-99.0,0.278272892,40.01458567,0.576857544,82.94992539,0.013020132,1.87224552,0.016821601,4.326444,421.94223,79.27556,72.403046,421.94223,79.27556,72.403046,1263.4514,47.50489,437.0,151.0,194.0,337.0
