principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,Species,dataset,LandCover,Tool,Sensor,Site,Longitude,Latitude,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
43.690582,5.599668,-8.789842,2.701903,1.8839029,-2.196957,-4.8806744,-1.4007943,0.032744747,-4.262568,Filipendula ulmaria,1,Grassland,Proximal,ASD FieldSpec 4,"DoBeS, Belgium",4.635587,50.810271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.040435249,8.804204409,-99.0,-99.0,-99.0,-99.0,27.87120037,6.06856025,-99.0,-99.0,8.695349306,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.92720386,0.345627355,65.43726446,-99.0,-99.0,0.018198558,3.962478958,-99.0,-99.0,0.097272637,21.179743,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
18.29634,-5.14316,-6.814472,3.0737693,-0.07632941,-1.2145753,-7.307527,-1.9885726,0.23760371,-8.1222515,Glechoma hederacea,1,Grassland,Proximal,ASD FieldSpec 5,"BattN, Belgium",4.429857,51.060832,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.031153235,12.94732673,-99.0,-99.0,-99.0,-99.0,22.82402641,9.485696376,-99.0,-99.0,10.99659417,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.06151906,0.179526784,82.04732156,-99.0,-99.0,0.007203685,2.993861386,-99.0,-99.0,0.055788326,23.185704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
54.60835,-8.545538,-6.855099,3.3490958,-0.5233067,-0.9924053,-10.73207,-1.934788,0.4555453,-10.546124,Glechoma hederacea,1,Grassland,Proximal,ASD FieldSpec 6,"BattSP, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.02597282,11.99109312,-99.0,-99.0,-99.0,-99.0,23.92323637,11.04484439,-99.0,-99.0,10.43868029,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.66009365,0.171841547,82.81584534,-99.0,-99.0,0.005272961,2.434412955,-99.0,-99.0,0.049481011,22.84432,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
0.22968659,-19.681509,2.0781884,1.2933837,-1.195773,-0.1790634,-10.01384,1.6866417,0.49968168,-6.2338266,Glechoma hederacea,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",5.436023,50.953734,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.030815905,11.95794769,-99.0,-99.0,-99.0,-99.0,22.080311,8.568146914,-99.0,-99.0,9.967703459,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.77022922,0.205426794,79.4573206,-99.0,-99.0,0.009610481,3.729295775,-99.0,-99.0,0.051511003,19.98857,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.163222,768.79114,26.782223,13.121497,768.79114,26.782223,13.121497,573.7676,23.498667,215.0,144.0,230.0,139.0
26.105833,-20.195766,16.3915,-3.1431267,9.045818,-5.6710496,-0.053369503,-1.3180177,0.37074363,-10.670245,Hieracium aurantiacum,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.058461105,18.8062249,-99.0,-99.0,-99.0,-99.0,23.91327112,7.692607802,-99.0,-99.0,17.32206252,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.08603966,0.152153821,84.78461793,-99.0,-99.0,0.012774677,4.109457831,-99.0,-99.0,0.04747902,15.273422,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-10.022106,6.182819,-3.157728,0.78295505,1.8580217,-1.6544039,-2.3769517,2.3967798,-0.14593692,-1.4490632,Hieracium umbellatum,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",5.436023,50.953734,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.099728124,19.15416667,-99.0,-99.0,-99.0,-99.0,42.22470055,8.109838233,-99.0,-99.0,15.88236417,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,52.06602072,0.246887496,75.31125039,-99.0,-99.0,0.024185286,4.645119048,-99.0,-99.0,0.119449766,22.941981,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.163222,768.79114,26.782223,13.121497,768.79114,26.782223,13.121497,573.7676,23.498667,215.0,144.0,230.0,139.0
8.070549,-6.0690923,4.025508,-0.60596466,3.945418,-2.7480664,-2.0320263,1.697869,0.019472148,-2.3666973,Hieracium umbellatum,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.095512046,17.68424951,-99.0,-99.0,-99.0,-99.0,28.70283793,5.314388783,-99.0,-99.0,20.79431837,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,54.00966904,0.206180878,79.38191225,-99.0,-99.0,0.015804635,2.926260315,-99.0,-99.0,0.104529865,19.353917,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-11.305372,-18.118986,8.657169,-0.57773834,4.269622,-3.2529986,-1.5576941,-2.099622,0.25314415,-7.2997036,Holcus lanatus,1,Grassland,Proximal,ASD FieldSpec 3,"BattSP, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.010143739,4.47026087,-99.0,-99.0,-99.0,-99.0,16.20385481,7.140903102,-99.0,-99.0,8.571388333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,22.69160438,0.209321547,79.06784531,-99.0,-99.0,0.003581386,1.578286957,-99.0,-99.0,0.051424567,22.662376,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
27.993149,-4.7781725,7.3153806,-0.72594947,4.0006547,-2.8458903,-4.487585,0.126321,0.35333547,-9.512815,Holcus lanatus,1,Grassland,Proximal,SVC HR-1024TM,"DeMatCem, Belgium",5.436023,50.953734,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.014333884,5.132539683,-99.0,-99.0,-99.0,-99.0,19.55188465,7.000951153,-99.0,-99.0,9.401716442,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,27.92746903,0.229017614,77.09823857,-99.0,-99.0,0.005919792,2.119702381,-99.0,-99.0,0.069283518,24.808377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.163222,768.79114,26.782223,13.121497,768.79114,26.782223,13.121497,573.7676,23.498667,215.0,144.0,230.0,139.0
6.541558,-20.243612,3.4901824,0.020144012,1.695068,-1.5884671,-4.373499,0.43571785,0.3616025,-8.9757595,Holcus lanatus,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.012135445,4.216833667,-99.0,-99.0,-99.0,-99.0,17.60445922,6.117210835,-99.0,-99.0,9.342698097,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.77857195,0.235493161,76.4506839,-99.0,-99.0,0.00438853,1.52492986,-99.0,-99.0,0.052461011,18.229192,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-10.626616,-21.25751,3.0602098,0.8290064,-0.05961331,-0.5877653,-2.301086,-1.8513756,0.24273136,-6.9471602,Holcus lanatus,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",4.589217,50.98496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.013458045,4.7024,-99.0,-99.0,-99.0,-99.0,19.09442534,6.671817992,-99.0,-99.0,10.72833457,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.61952374,0.210588076,78.94119245,-99.0,-99.0,0.004027397,1.40722,-99.0,-99.0,0.065789185,22.987519,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.289963,787.4311,23.12,11.44659,787.4311,23.12,11.44659,551.49225,22.370667,231.0,264.0,404.0,177.0
3.0613427,-30.549599,7.729392,-0.3978638,-0.67890215,0.15202971,-4.279274,1.1643472,0.34053037,-7.2884026,Holcus mollis,1,Grassland,Proximal,SVC HR-1024TM,"HaachtBev, Belgium",4.608445,50.978703,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.015446147,5.0750499,-99.0,-99.0,-99.0,-99.0,17.83742086,5.860736812,-99.0,-99.0,7.044038651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.43545792,0.301712051,69.8287949,-99.0,-99.0,0.00480534,1.578862275,-99.0,-99.0,0.076679497,25.194133,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-15.439792,-16.89411,-3.4961884,1.16204,0.5742722,-1.0374187,-1.9789873,1.159258,-0.08345217,-3.0265012,Hypericum perforatum,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",4.665949,50.861312,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.038487761,9.71686747,-99.0,-99.0,-99.0,-99.0,23.32002101,5.887522373,-99.0,-99.0,10.27004831,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.609227,0.278331162,72.16688378,-99.0,-99.0,0.006999221,1.767068273,-99.0,-99.0,0.083543801,21.092005,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
34.06673,22.989405,1.0014341,1.4684453,-0.5758914,0.020521037,-3.198571,-0.7163686,-0.1495262,-3.0311532,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",4.429857,51.060832,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.103948973,20.85931864,-99.0,-99.0,-99.0,-99.0,32.53311774,6.528382599,-99.0,-99.0,16.94286654,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,49.83335037,0.227277626,77.27223742,-99.0,-99.0,0.012409902,2.490280561,-99.0,-99.0,0.143695208,28.835149,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
24.898497,21.71962,6.0864663,0.372883,1.4688609,-1.275089,-4.3608313,0.16659442,-0.010739894,-2.6161456,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 4,"BattSD, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.088800245,18.48772277,-99.0,-99.0,-99.0,-99.0,32.12775315,6.688821565,-99.0,-99.0,16.78391274,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.03200809,0.222503152,77.74968479,-99.0,-99.0,0.012150671,2.52970297,-99.0,-99.0,0.154691102,32.205837,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
1.3806077,12.54191,2.984224,1.1665869,-1.9782815,0.8069537,-4.3153667,0.77802384,-0.013634313,-1.0339832,Impatiens glandulifera,1,Grassland,Proximal,ASD FieldSpec 5,"DoBeI, Belgium",4.642087,50.82296,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.080374327,21.77323944,-99.0,-99.0,-99.0,-99.0,39.49312606,10.69860646,-99.0,-99.0,14.86925138,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,36.91427123,0.198884277,80.11157231,-99.0,-99.0,0.011323768,3.067585513,-99.0,-99.0,0.133302753,36.111441,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
31.969309,19.663282,1.2286409,0.18567273,2.0585318,-1.3361517,-0.7062899,1.0932242,-0.24606833,-1.8494384,Impatiens glandulifera,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.100838479,20.98434959,-99.0,-99.0,-99.0,-99.0,26.58720846,5.532761734,-99.0,-99.0,18.31798941,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.05413597,0.207816021,79.21839793,-99.0,-99.0,0.020236358,4.211158537,-99.0,-99.0,0.111962249,23.299191,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
4.631896,3.217838,-5.317293,2.0877986,0.5529185,-1.1070107,-1.5783998,-1.490702,-0.09971333,-3.4499173,Iris pseudacorus,1,Grassland,Proximal,ASD FieldSpec 3,"DoBeS, Belgium",4.635587,50.810271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.169020693,14.94567404,-99.0,-99.0,-99.0,-99.0,67.09652688,5.933018051,-99.0,-99.0,38.17283359,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,113.0900434,0.228548591,77.1451409,-99.0,-99.0,0.020829275,1.841830986,-99.0,-99.0,0.12825777,11.341208,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
-24.63404,-2.8114436,-1.0405339,1.1176761,0.35973847,-0.8472083,-2.420107,1.5217695,-0.19669795,0.54518324,Juncus acutiflorus,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.076870414,5.305325444,-99.0,-99.0,-99.0,-99.0,59.72068112,4.121711262,-99.0,-99.0,44.19384032,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,144.8929276,0.24690728,75.30927202,-99.0,-99.0,0.025496297,1.759664694,-99.0,-99.0,0.304616081,21.02353,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
-12.157903,5.6810083,-3.0703633,0.8411822,1.7838874,-1.5343304,0.87954783,0.5313198,-0.2755233,-2.5997694,Lysimachia vulgaris,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.033010604,8.686653386,-99.0,-99.0,-99.0,-99.0,23.04243089,6.063554978,-99.0,-99.0,13.97507764,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.00152051,0.213789195,78.62108047,-99.0,-99.0,0.014046255,3.69623506,-99.0,-99.0,0.070097175,18.445887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
5.418432,7.8903546,-0.5900577,0.6156755,3.2248242,-2.5129082,-1.6700515,0.64608073,-0.19678955,-3.333683,Mentha aquatica,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.031958304,11.16332665,-99.0,-99.0,-99.0,-99.0,26.65785548,9.311831695,-99.0,-99.0,14.40893529,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.62793954,0.16575028,83.42497202,-99.0,-99.0,0.008140834,2.843667335,-99.0,-99.0,0.068221396,23.830355,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
19.102959,0.041998304,-1.3754598,1.0960016,4.8936005,-3.9349856,-2.401929,-2.4273782,0.08260106,-6.703622,Persicaria amphibia,1,Grassland,Proximal,ASD FieldSpec 3,"HaachtHol, Belgium",4.589217,50.98496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.052550974,8.750996016,-99.0,-99.0,-99.0,-99.0,23.3681515,3.891357011,-99.0,-99.0,14.93050923,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,60.0514202,0.286838081,71.31619194,-99.0,-99.0,0.016081579,2.677968127,-99.0,-99.0,0.137661677,22.923967,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.289963,787.4311,23.12,11.44659,787.4311,23.12,11.44659,551.49225,22.370667,231.0,264.0,404.0,177.0
8.282314,-2.9322448,-3.3210905,0.9604401,0.9698728,-1.0362003,-0.33765826,-0.18567841,-0.019386014,-5.305446,Phalaris arundinacea,1,Grassland,Proximal,SVC HR-1024TM,"PapenIn, Belgium",5.025824,50.957775,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.017747015,4.648096192,-99.0,-99.0,-99.0,-99.0,26.44842023,6.927069109,-99.0,-99.0,7.577363143,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.18125648,0.335055891,66.49441092,-99.0,-99.0,0.008804491,2.305971944,-99.0,-99.0,0.103517973,27.112249,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.556389,770.61334,24.093334,12.756272,770.61334,24.093334,12.756272,583.68134,23.116001,185.0,137.0,260.0,122.0
-1.243946,5.206877,-3.814726,1.6805753,-1.9175842,0.8873986,1.6339848,-1.2553232,-0.20823686,-2.3137524,Phragmites australis,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",4.429857,51.060832,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.035952413,4.533603239,-99.0,-99.0,-99.0,-99.0,41.09779798,5.182436854,-99.0,-99.0,10.35241479,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,79.30207186,0.433756558,56.62434417,-99.0,-99.0,0.007446368,0.938987854,-99.0,-99.0,0.264273052,33.324861,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
-1.6475309,-3.3545356,9.313812,-0.69534844,6.1733727,-4.520625,-2.9313524,-1.9964718,0.26454988,-7.9501033,Ranunculus repens,1,Grassland,Proximal,ASD FieldSpec 4,"BattSP, Belgium",4.432147,51.050452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.070533554,20.41912351,-99.0,-99.0,-99.0,-99.0,24.07957837,6.970921696,-99.0,-99.0,13.99223372,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.54289034,0.19799298,80.20070198,-99.0,-99.0,0.010800777,3.126772908,-99.0,-99.0,0.086752203,25.114344,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
13.343305,8.0755005,-2.0444932,1.6862061,3.3462431,-2.972296,-2.3450549,-3.5206864,0.10558233,-7.48325,Ranunculus repens,1,Grassland,Proximal,ASD FieldSpec 5,"HaachtHol, Belgium",4.589217,50.98496,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.043194762,12.42558133,-99.0,-99.0,-99.0,-99.0,23.75527923,6.833540532,-99.0,-99.0,13.8884682,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.76276919,0.200191647,79.98083534,-99.0,-99.0,0.008599453,2.473753638,-99.0,-99.0,0.08115698,23.345948,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.289963,787.4311,23.12,11.44659,787.4311,23.12,11.44659,551.49225,22.370667,231.0,264.0,404.0,177.0
27.391685,5.101158,-6.9885044,0.5273497,4.2489977,-3.0347192,-1.2523068,3.493244,-0.36823454,-3.425655,Rubus caesius,1,Grassland,Proximal,SVC HR-1024TM,"HeverleeKapel, Belgium",4.665949,50.861312,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.082162542,13.33512974,-99.0,-99.0,-99.0,-99.0,23.15972671,3.758865681,-99.0,-99.0,11.62537096,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,61.61360547,0.346402066,65.35979336,-99.0,-99.0,0.027613964,4.481796407,-99.0,-99.0,0.106175239,17.232434,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.5075,762.36444,24.244444,11.929838,762.36444,24.244444,11.929838,563.0667,22.489779,-99.0,-99.0,-99.0,-99.0
41.735973,10.28352,-12.424323,3.829543,-4.972172,2.3847651,-4.8189154,0.14489478,-0.16514684,-4.7915015,Rubus fruticosus,1,Grassland,Proximal,ASD FieldSpec 3,"BattN, Belgium",4.429857,51.060832,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.071898664,10.45935614,-99.0,-99.0,-99.0,-99.0,41.05300708,5.972127942,-99.0,-99.0,11.49932506,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,68.74100401,0.374132761,62.58672387,-99.0,-99.0,0.027306638,3.972394366,-99.0,-99.0,0.159121484,23.147972,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.275092,780.9378,25.266666,12.621699,780.9378,25.266666,12.621699,546.30566,22.2,-99.0,-99.0,-99.0,-99.0
