principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,carbon_area,carbon_mass,Jmax,latin_genus,latin_species,leaf_mass_per_area,nitrogen_area,nitrogen_mass,Rd,Vcmax,leaf_dry_matter_content,equivalent_water_thickness,latitude,longitude,dataset,Unnamed: 2016,species_name,chlorophyll_area,chlorophyll_mass,carotenoids_area,carotenoids_mass,phenolics_mass,phenolics_area,solubles_mass,hemicellulose_mass,cellulose_mass,lignin_mass,aluminum_mass,boron_mass,calcium_mass,copper_mass,iron_mass,potassium_mass,magnesium_mass,manganese_mass,sodium_mass,phosphorus_mass,zinc_mass,solubles_area,hemicellulose_area,cellulose_area,lignin_area,aluminum_area,calcium_area,copper_area,iron_area,potassium_area,magnesium_area,manganese_area,sodium_area,phosphorus_area,zinc_area,boron_area,bio_1,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
18.620972,-8.9330635,5.4425673,-9.290931,-1.8632083,1.9571068,1.8219651,-1.9707023,1.722907,-0.7642178,,,,Rubus,caesius,0.006415,,,,,368.6,0.010991,51.112769,2.64555,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
22.567083,-1.7985796,0.09046848,-7.160855,-2.1898298,1.4613056,1.4556056,-5.671872,0.79438305,1.6798621,,,,Rubus,caesius,0.007272,,,,,392.0,0.011277,51.112769,2.64555,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
7.775557,-7.5959826,-12.013262,-2.1094496,2.5982518,0.25586617,0.44290704,-1.3716081,0.5815508,-1.6029539,,,,Rubus,caesius,0.008099,,,,,407.4,0.01178,51.112769,2.64555,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
25.759748,-4.0672283,-14.045021,-2.6037657,0.7051793,2.2158146,0.79402673,-3.4157133,0.65568817,-0.26329198,,,,Rubus,caesius,0.006946,,,,,372.5,0.011699,51.112769,2.64555,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-13.903117,-7.432472,0.92456377,-9.042093,1.160841,1.826111,0.9148983,-1.6330765,-0.036750104,-0.41554332,,,,Rubus,caesius,0.0076,,,,,350.7,0.014073,51.112769,2.64555,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
28.731777,2.2822864,1.0335107,-7.4918776,-2.6420817,-0.6731295,1.5086292,-2.763382,1.3796818,0.15902373,,,,Rubus,caesius,0.007516,,,,,412.1,0.010722,51.112769,2.64555,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
13.814672,-1.4315716,-1.7751669,-4.179461,1.2796017,-0.97213435,-0.19197965,-2.4535916,2.4354768,-0.9339309,,,,Rubus,caesius,0.008239,,,,,384.4,0.013196,51.112769,2.64555,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
4.8913026,-14.382497,-6.442256,-4.4043975,2.1042411,1.7177968,0.89698505,-2.3616438,0.6083944,-1.8103467,,,,Rubus,caesius,0.005805,,,,,364.9,0.010101,51.112769,2.64555,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
12.046478,16.1231,-7.995492,-1.6724309,7.4806166,3.9664724,-2.4883792,0.40027943,-1.2817711,0.72049433,,,,Hieracium,umbellatum,0.0027,,,,,126.5,0.018638,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
54.941914,46.290997,6.8429146,7.3988466,8.651887,0.8954966,-4.2266955,0.99406284,-0.652538,3.29719,,,,Hieracium,umbellatum,0.002661,,,,,106.6,0.022293,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
9.022517,15.15441,-5.3517976,-1.0982962,8.875765,3.8417938,-3.5143342,-1.4908869,0.28994587,0.84616935,,,,Hieracium,umbellatum,0.003184,,,,,143.1,0.019071,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-18.54322,18.09511,-5.792942,1.7301023,6.34279,3.6347425,-3.4823773,-1.0225132,-0.8015666,1.897656,,,,Hieracium,umbellatum,0.003368,,,,,125.6,0.02344,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
5.494827,24.473719,4.344691,2.7244308,7.7963457,1.7702758,-4.762745,-0.7251323,0.68896055,2.1406534,,,,Hieracium,umbellatum,0.002587,,,,,113.4,0.020226,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-14.650416,36.513336,5.051803,9.38185,1.6997293,3.1076393,-5.7160563,-1.5736672,-1.0099393,1.320523,,,,Hieracium,umbellatum,0.004462,,,,,125.3,0.031152,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
43.09471,22.016737,3.6327534,-0.64555556,8.404012,2.2429545,-2.1038096,1.008678,-1.1212662,0.1039955,,,,Hieracium,umbellatum,0.002833,,,,,139.6,0.017453,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-10.18635,34.757095,-1.7971094,6.733577,4.0270777,2.2392015,-4.801105,-1.8372185,-0.3564045,1.910432,,,,Hieracium,umbellatum,0.004187,,,,,135.4,0.026742,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-8.787538,22.246653,-3.8835502,-1.8741179,7.2945485,0.38319385,-3.2629013,0.46041393,-0.536783,0.9987458,,,,Jacobaea,vulgaris,0.003355,,,,,124.1,0.023667,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-17.043818,30.508978,14.846559,-4.4272013,2.8738008,-0.4900704,-2.0916877,0.81413203,-0.21143478,1.1875925,,,,Jacobaea,vulgaris,0.00402,,,,,126.5,0.02776,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-7.59416,27.066723,2.7068377,0.58370155,6.2715254,-1.1975132,-3.6858242,0.4571254,-1.1744726,-0.61222637,,,,Jacobaea,vulgaris,0.004332,,,,,125.5,0.030185,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
25.351389,28.435633,9.228422,-2.0856924,10.130207,-0.3197771,-2.3235283,2.1576822,0.05166989,-0.032390084,,,,Jacobaea,vulgaris,0.003012,,,,,113.0,0.023648,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
43.327934,27.020164,-1.7302681,-2.6896353,10.19099,0.30084467,-1.4230251,1.924626,-0.8069008,0.044991393,,,,Jacobaea,vulgaris,0.00345,,,,,126.7,0.023777,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
30.34509,31.63734,7.9930186,-0.99225664,11.28052,1.5028888,-1.0044527,1.665845,-0.42746475,0.5464269,,,,Jacobaea,vulgaris,0.002735,,,,,100.3,0.024522,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
20.081333,35.339245,3.9517634,-0.16526327,6.669778,-1.0597651,-3.4899945,1.3883586,-0.85185874,0.72602296,,,,Jacobaea,vulgaris,0.003533,,,,,128.0,0.024075,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
48.02396,10.070029,4.678445,-7.321701,6.2583866,3.606718,-1.1314547,2.1504133,-0.12965141,0.01386634,,,,Jacobaea,vulgaris,0.00312,,,,,121.1,0.022633,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
7.7059364,13.732072,-3.3513448,-5.3213096,8.501486,2.7180562,-2.074362,1.0982398,-1.2695941,0.097405635,,,,Jacobaea,vulgaris,0.002747,,,,,112.2,0.021743,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
32.22512,29.230812,3.395841,-1.8694607,7.9225073,0.10982723,-3.289188,1.7876252,-0.55008775,0.57587016,,,,Jacobaea,vulgaris,0.002886,,,,,126.7,0.019886,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
10.250449,20.412315,4.595576,-2.2827113,9.476201,1.5112435,-2.1581922,0.5025057,-0.6938565,0.17570406,,,,Jacobaea,vulgaris,0.002934,,,,,124.0,0.020732,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
17.605225,37.315796,12.495348,2.8058019,7.264551,-1.4781715,-3.6499348,0.893337,-0.6257947,-0.20451196,,,,Jacobaea,vulgaris,0.003517,,,,,121.5,0.025435,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
59.851788,14.61018,3.6424034,-7.9120216,8.999372,5.17301,1.4787923,2.0391111,-0.25238875,-1.3314437,,,,Jacobaea,vulgaris,0.002304,,,,,113.3,0.018019,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
43.57315,-16.688578,-16.83382,-2.7334132,-1.2942293,4.6788836,-0.8352082,-2.0838592,1.4697717,-2.0112655,,,,Rosa,rugosa,0.006519,,,,,352.8,0.011961,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
44.188545,-8.341569,-18.737108,4.2217717,2.0617785,3.2125943,-0.73403955,-1.557543,0.82106,-2.840293,,,,Rosa,rugosa,0.00662,,,,,353.7,0.012096,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
57.988014,-3.2555676,-23.21868,4.4657354,2.6137564,2.0238557,-0.6169192,-1.4374139,1.3095026,-3.097613,,,,Rosa,rugosa,0.007305,,,,,359.2,0.013032,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
80.13718,-24.411194,-10.718928,2.5530705,-4.780214,7.548115,-1.5334262,-1.7178549,1.5158712,-1.718932,,,,Rosa,rugosa,0.005259,,,,,325.3,0.010909,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
55.93572,-12.2372055,-21.705593,1.4884307,0.22562948,5.3332615,-0.53261787,-2.171801,0.14343116,-2.2841563,,,,Rosa,rugosa,0.006118,,,,,298.7,0.014361,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
44.12565,-20.589443,-16.88682,-1.1864756,-2.967436,6.9326386,-0.93970966,-2.1162326,0.37764764,-1.5519111,,,,Rosa,rugosa,0.005503,,,,,311.8,0.012147,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
56.918777,-14.983312,-14.90501,-0.95233935,-3.223519,5.309679,-0.030437741,-1.3539028,0.3199524,-1.7846193,,,,Rosa,rugosa,0.00598,,,,,329.8,0.012154,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
34.231907,-10.395365,-18.954195,0.4249283,1.8397132,3.4659963,-0.29156962,-1.351651,0.82459325,-2.6614733,,,,Rosa,rugosa,0.00691,,,,,351.1,0.012769,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
54.54545,-15.108886,-13.055589,3.539633,-0.33195114,4.3614564,-0.4513041,-1.901971,1.5181185,-1.929148,,,,Rosa,rugosa,0.006387,,,,,384.5,0.010223,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
52.17573,-6.6999426,-28.778744,-5.3241725,1.5123105,2.2632551,1.1054591,-1.3661803,1.2261821,-3.288933,,,,Rosa,rugosa,0.006323,,,,,371.3,0.010705,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
53.291393,-16.886066,-19.898344,0.6650394,-1.5261873,4.5179796,-1.3466535,-1.4767205,1.5746752,-2.3131948,,,,Rosa,rugosa,0.006585,,,,,357.0,0.011863,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
77.9973,-5.0113955,-12.020897,5.6333437,1.6986002,5.3321805,-0.36239064,-1.8658628,0.77207255,-2.5357654,,,,Rosa,rugosa,0.006406,,,,,311.9,0.014129,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
58.65424,-11.828439,-11.772753,-1.206826,-1.6175655,5.7220297,0.42201018,-1.9231539,0.37050778,-1.5192609,,,,Rosa,rugosa,0.006148,,,,,320.9,0.013011,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
52.68471,-14.525908,-14.974047,1.9401245,-0.50548685,4.021757,-1.3384972,-0.6619913,1.5470359,-2.4705427,,,,Rosa,rugosa,0.006567,,,,,356.3,0.011864,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
53.660896,-12.665599,-14.750289,4.351945,0.89066267,4.378121,-0.5136711,-1.8554224,1.2221718,-2.2710469,,,,Rosa,rugosa,0.006939,,,,,363.4,0.012157,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
42.309334,-26.045952,4.8736415,-4.4390697,-2.5350401,6.8193965,-1.0235976,-1.5972316,2.1251252,-0.043669976,,,,Rubus,caesius,0.004886,,,,,349.6,0.00909,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
40.720146,-44.571674,-15.095101,1.8476198,-3.2250443,10.541247,-4.3771234,-2.33918,1.1812546,-0.96760917,,,,Rubus,caesius,0.003239,,,,,316.0,0.007011,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
3.8147295,-27.437742,-13.610849,-2.5411966,2.8963046,7.026778,-2.0113785,-4.163409,1.1106044,-0.62593466,,,,Rubus,caesius,0.004272,,,,,292.4,0.01034,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
49.85778,-31.422674,4.1974316,-4.0310984,-5.806301,9.261562,-0.5988189,-2.7356973,1.7750582,-0.35445958,,,,Rubus,caesius,0.003211,,,,,276.1,0.008421,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
18.16977,-25.321127,-10.887747,-0.96944726,-0.99998224,5.4358544,-1.6868551,-2.2364922,1.1360446,-0.65160596,,,,Rubus,caesius,0.004508,,,,,335.9,0.008913,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
38.474545,-16.000675,-10.935033,-3.319595,-2.665876,2.5059133,-0.022606755,-2.9521444,1.9396272,0.36389437,,,,Rubus,caesius,0.005975,,,,,406.3,0.008732,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
45.949177,-10.713572,-18.326756,1.0760434,2.8504705,3.2437346,-1.2945468,0.6990579,-0.050949655,-1.6631767,,,,Rubus,caesius,0.004302,,,,,288.8,0.010596,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
32.219173,-30.000212,-10.197864,0.7960135,0.073256895,7.6302752,-1.3781134,-4.4076033,1.1953694,-0.4441539,,,,Rubus,caesius,0.004314,,,,,337.2,0.008481,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
42.620777,-22.148321,-5.171002,-1.0729278,-1.2514606,6.0440526,-0.308943,-3.0471923,1.7759639,-0.46159652,,,,Rubus,caesius,0.005036,,,,,355.2,0.009141,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
42.053616,-32.52125,-1.1255218,-1.2438174,-3.5419183,9.843586,-1.8735629,-2.4940066,1.3474246,-0.2639128,,,,Rubus,caesius,0.003679,,,,,296.3,0.008739,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
49.278404,-40.5047,-10.637506,3.7246926,-4.52924,10.414368,-3.9910183,-2.8978531,1.0448292,0.23114122,,,,Rubus,caesius,0.003454,,,,,321.7,0.007283,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
12.961304,-35.566498,-8.548636,-0.2794748,-0.73382473,8.736521,-2.4987986,-2.677576,0.8153198,-1.152581,,,,Rubus,caesius,0.003627,,,,,290.1,0.008875,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
11.83487,-31.692657,-4.1516376,-4.556182,-1.4105488,6.621057,-1.2735953,-2.1962163,-0.39830235,-0.9682214,,,,Rubus,caesius,0.004663,,,,,345.2,0.008847,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
52.082863,-28.73714,-10.758354,4.926346,-1.8711685,9.283393,-2.7045176,-3.3013036,0.99421614,0.1258025,,,,Rubus,caesius,0.004097,,,,,312.2,0.009026,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
65.80268,-35.012074,-10.848988,2.6560464,-2.6253562,9.778057,-3.0180788,-2.6619067,1.60868,-0.71263784,,,,Rubus,caesius,0.003652,,,,,323.7,0.00763,51.121192,2.68262,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
12.563488,27.219604,-1.270275,4.330877,7.438322,2.3680835,-5.230204,-0.8724253,0.20512238,1.9855944,,,,Hieracium,umbellatum,0.003253,,,,,136.5,0.020579,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
42.722183,31.725674,4.536309,-0.46387774,7.9743733,0.8212554,-3.3479226,0.08644349,0.8040689,1.9471911,,,,Hieracium,umbellatum,0.003378,,,,,156.1,0.018261,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
16.064589,28.984085,-1.6185513,4.4613376,7.1162844,3.0393023,-4.6127915,-0.4787472,-0.29055184,2.2586486,,,,Hieracium,umbellatum,0.003527,,,,,135.6,0.022488,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
6.4669514,38.513012,-8.618854,4.0522685,6.6733284,0.73660606,-4.5350313,-1.2481605,-0.020907769,0.36486945,,,,Hieracium,umbellatum,0.004353,,,,,139.0,0.026964,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
-1.8849803,22.982395,-6.001667,-0.11641105,6.1917915,3.2674885,-3.4552352,-1.6782804,-1.1292945,1.662049,,,,Hieracium,umbellatum,0.003725,,,,,144.7,0.022018,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
13.329116,41.78778,1.2423259,7.935537,5.7626534,2.0330284,-5.771625,-1.3386456,-0.3366076,1.9214847,,,,Hieracium,umbellatum,0.004112,,,,,137.6,0.025775,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
41.231846,33.789318,-5.546503,2.6738136,7.9718738,2.0752046,-4.7414727,0.35727313,-0.40941998,0.87027824,,,,Hieracium,umbellatum,0.003972,,,,,151.1,0.022305,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
13.981344,28.588978,4.710015,3.2502217,6.684599,1.111626,-5.470045,-1.6129985,0.8309938,1.5956196,,,,Hieracium,umbellatum,0.003986,,,,,148.5,0.022848,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
21.922441,42.084816,-2.0030582,9.861052,4.712057,1.438036,-6.4878387,-0.13130479,0.53522825,2.221176,,,,Hieracium,umbellatum,0.004335,,,,,143.5,0.025881,51.121839,2.684337,Grass_Belg_Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.016185,695.48,36.0,19.031664,493.3103,20.62489,260.0,280.0,389.0,261.0
